epoch	time	lr	loss	bin_acc	val_loss	val_bin_acc
1	94.82798019199993	0.001	0.4209098022207687	81.66858127512924	0.3406572206394964	85.1705421164521
2	95.83575920800001	0.001	0.24145462372387386	90.02871912693854	0.23892645029105777	90.13603162902902
3	97.09293712099986	0.001	0.12112532339487797	95.35324526134406	0.14916445506481207	94.23038263441705
4	94.94986246400003	0.001	0.05080990493376456	98.34290637564618	0.120162729811017	95.6175031830061
5	94.42831823300003	0.001	0.026620468632611253	99.19012062033315	0.08369540694653316	97.01132480422206
6	94.44109836099983	0.001	0.016693371701613294	99.50603101665709	0.12347434420358967	95.65770957735631
7	94.84477794300005	0.001	0.07567923682256564	97.5157955198162	0.06799015303049975	97.64792602023722
8	94.21816284700003	0.001	0.011531436205103673	99.6869615163699	0.05884049881560158	98.09689740668766
